timestamp,portfolio_return,equity
2016-01-01,-0.18528361854045233,0.8147163814595477
2016-01-05,-0.03982139344345691,0.7822732398886175
2016-01-06,0.02894078265928388,0.8049128397044077
2016-01-07,-0.0206395279462253,0.788299818655053
2016-01-08,-0.04344740697297371,0.7540502356172256
2016-01-11,-0.027059967539309754,0.7336456607184146
2016-01-12,-0.04305036234134728,0.7020619491943297
2016-01-13,-0.04563601862501275,0.6700226370049845
2016-01-14,-0.06249185343512874,0.6281516805750506
2016-01-15,0.04972245209375632,0.659384922420056
2016-01-19,0.09208035746022492,0.7201013217803774
2016-01-20,0.06864616206439889,0.7695335138181012
2016-01-21,0.029397368631519635,0.7921557741981206
2016-01-22,-0.08376019125722914,0.7258046550457676
2016-01-25,0.006337779949618671,0.7304046452358566
2016-01-26,-0.0014341390637043878,0.7293571434018127
2016-01-27,0.003081976495499944,0.731605004974602
2016-01-28,0.05585629420869395,0.7724697493770164
2016-01-29,0.017032116190473266,0.7856265439020315
2016-02-01,-0.003678363956278066,0.7827367235398469
2016-02-02,0.16440498707255702,0.9114225444546311
2016-02-03,0.12027529780019285,1.0210441624107214
2016-02-04,0.10369982211722956,1.1269262604265489
2016-02-05,0.09410550343460442,1.2329762234976653
2016-02-08,0.29530782077140555,1.5970837451217184
2016-02-09,0.3028725536255998,2.08079657736067
2016-02-10,0.3235967344543601,2.754135554858392
2016-02-11,0.3468565256748886,3.709425444654255
2016-02-12,0.27838597841209245,4.7420774764110405
2016-02-15,0.10383910400088467,5.234490552664339
2016-02-16,0.19590763226077668,6.259967202928214
2016-02-17,2.2279245116140083,20.206701576231765
2016-02-18,2.2584713651499757,65.84295847028208
2016-02-19,2.262948916076244,214.8422099718601
2016-02-22,2.2575211828412973,699.853049951772
2016-02-23,2.2583073189462755,2280.336314844732
2016-02-24,2.2344658981509884,7375.670046680581
2016-02-25,2.2457904277125804,23939.879235482233
2016-02-26,2.2625818858428075,78105.81634294869
2016-02-29,0.2623458109074688,98596.55006802939
2016-03-01,0.23646579905299941,121911.26206373503
2016-03-02,0.16564574927215658,142105.34441299667
2016-03-03,0.0818775883215096,153740.58730113035
2016-03-04,0.04157621553996604,160132.5390960031
2016-03-07,4.522390374483701,884314.3925454024
2016-03-08,2.131780376493668,2769478.4612246095
2016-03-09,2.12832819470732,8663837.554883588
2016-03-10,2.1413055035401376,27215760.592933543
2016-03-11,2.6769993441791926,100072333.85155456
2016-03-14,2.485366382254174,348788748.19992465
2016-03-15,0.1213709362050608,391121565.1067407
2016-03-16,0.09578812959619343,428586368.27305126
2016-03-17,0.11152798431936041,476385742.03329974
2016-03-18,0.09082896043606863,519655363.7487495
2016-03-21,0.09338703763200715,568184438.7588283
2016-03-22,0.05055910341696064,596911334.5579436
2016-03-23,0.10767640557318246,661184601.5090343
2016-03-24,0.09903024763881493,726661876.3314451
2016-03-28,0.14244977188562366,830174694.8528388
2016-03-29,0.13227011611247597,939981998.134663
2016-03-30,0.12853057808517915,1060798427.744573
2016-03-31,0.0789423795870024,1144540379.8928804
2016-04-01,0.07867537707778904,1234587525.8617086
2016-04-04,6.8961267190777935,9748459549.996784
2016-04-05,0.6179577998185148,15772596165.132586
2016-04-06,0.010394918909067304,15936551023.254604
2016-04-07,0.03386168616234066,16476189512.514181
2016-04-08,0.02318699709840812,16858222870.933672
2016-04-13,-0.0553117047994839,15925765824.052681
2016-04-14,-0.031449161958411506,15424913835.340313
2016-04-15,-0.05406322508374253,14590993246.762976
2016-04-18,0.00276133104656682,14631283809.41551
2016-04-19,-0.035860935504516946,14106592284.377777
2016-04-20,-0.016751105992948104,13870291261.82286
2016-04-21,0.0028905883161658708,13910384563.686104
2016-04-22,-0.09549231146696434,12582049788.305338
2016-04-25,-0.011405609555356355,12438543841.013874
2016-04-26,-0.06461092519719185,11634878015.340136
2016-04-27,-0.026718953025868145,11324006256.186556
2016-04-28,-0.03793810890461412,10894394873.60282
2016-04-29,-0.0345106678787718,10518422030.379719
2016-05-02,-0.02679714774935162,10236558321.141598
2016-05-04,0.05341255481336653,10783319053.569798
2016-05-05,0.05597829068057934,11386950822.051956
2016-05-06,0.03126678301593562,11742984142.618185
2016-05-09,0.0685666074829652,12548160727.00377
2016-05-10,0.06739259324810735,13393813818.890612
2016-05-11,-0.022605520336361984,13091039688.226234
2016-05-12,-0.004182559024822476,13036285642.033936
2016-05-13,-0.0024451870405585367,13004409485.325016
2016-05-16,0.06306241450335283,13824498946.659916
2016-05-17,0.06814398509016772,14766555396.760149
2016-05-18,0.09739129968114434,16204689418.664236
2016-05-19,0.07213072315445399,17373545384.925816
2016-05-20,0.044218377088447114,18141775366.119713
2016-05-23,0.0315250522113999,18713695781.744125
2016-05-24,0.020809453491804575,19103117563.77411
2016-05-25,0.032013019193381176,19714666032.996628
2016-05-26,0.027230892533950606,20251513985.083885
2016-05-27,-0.00229753811439609,20204985359.82893
2016-05-30,0.1950226368845704,24145414882.91691
2016-05-31,0.00865634693275502,24354425970.97874
2016-06-01,0.028154183739229982,25040104954.629154
2016-06-02,0.05329032898629303,26374500385.512646
2016-06-03,0.04609629619395385,27590267167.25079
2016-06-06,0.003103146004706899,27675883794.57964
2016-06-07,0.009259566792641928,27932150489.120945
2016-06-08,0.009844500042771416,28207128545.805794
2016-06-09,0.017130868557216593,28690341157.300507
2016-06-10,0.018347534750585166,29216738188.690224
2016-06-13,0.02965556563033423,30083177085.54922
2016-06-14,0.48809479216531865,44766619152.79285
2016-06-15,0.5062621888287334,67430265751.54806
2016-06-16,0.5344709759144919,103469785693.95149
2016-06-17,0.6403798058448019,169729746967.4474
2016-06-20,0.4984409649004139,254330005818.20496
2016-06-21,0.492292488306124,379534757233.36005
2016-06-22,0.49189680079355924,566226690106.41
2016-06-23,0.4879540809720616,842519314299.1357
2016-06-24,8.919909102060211,8357715014577.524
2016-06-27,7.919020703787094,74542633251369.19
2016-06-28,8.344162081531337,696538447084941.0
2016-06-29,0.055184797474803114,734976780220737.4
2016-06-30,0.14991867404294848,845163524563786.0
2016-07-01,0.08435203315177568,916454786206462.1
2016-07-04,0.07977003830386788,989560419605914.8
2016-07-05,0.09693810210325565,1085486528599013.4
2016-07-06,0.09632916542355122,1190050539977464.0
2016-07-07,0.05019862001666822,1249789434834423.5
2016-07-08,0.09508812189017973,1368629564951018.0
2016-07-11,0.06609826890847526,1459093609971240.0
2016-07-12,0.040667620798078494,1518431475610449.8
2016-07-13,0.0784219015355089,1637509759279190.0
2016-07-14,0.07278786140632533,1756700592689108.8
2016-07-15,0.06389475437892332,1868944545576288.2
2016-07-18,0.042031712276164514,1947499484976057.8
2016-07-19,0.04583520939503945,2036763531666666.8
2016-07-20,0.0740706001574139,2187627828835950.5
2016-07-21,0.06726330843847327,2334774914235530.5
2016-07-22,0.07925674578169116,2519821576070565.5
2016-08-08,0.01835718049911738,2566078395568063.5
2016-08-09,0.0026543900994746685,2572889768655735.0
2016-08-10,-0.004997985106408604,2560030503911562.5
2016-08-11,-0.010697524292260892,2532644515407039.5
2016-08-12,-0.017541407214681903,2488218366632254.0
2016-08-15,-0.028362283636352043,2417646811568649.5
2016-08-16,-0.012732888639809023,2386863183946556.5
2016-08-17,-0.014223610889191798,2352913370772363.5
2016-08-23,-0.041091751618002215,2256228038961909.0
2016-08-24,-0.017586160104198393,2216549651437143.2
2016-08-25,-0.05292834808995635,2099231339927206.8
2016-08-26,-0.07238794196499085,1947272303521466.0
2016-08-29,-0.024285799289959584,1899981239195246.5
2016-08-30,-0.022202927542549815,1857796093409190.5
2016-08-31,-0.00021862691338479442,1857389929183590.0
2016-09-01,0.015718647483250137,1886585586719366.0
2016-09-02,0.002446365111873317,1891200863879279.2
2016-09-06,-0.03806884576053371,1819205029890070.8
2016-09-07,-0.02425608800869852,1775078232579190.2
2016-09-08,-0.03398116064305927,1714759014003919.2
2016-09-09,-0.04662978848057809,1634800163885751.8
2016-09-12,-0.07790666804218077,1507438330202601.8
2016-09-13,-0.060853737771962624,1415705073349047.2
2016-09-14,-0.030624950727334788,1372349175233294.8
2016-09-15,-0.07061266274103348,1275443945759610.5
2016-09-16,0.005312057214635022,1282219176973545.5
2016-09-19,0.0061034969373558335,1290045197793222.5
2016-09-20,0.0040388400763798765,1295255484038411.0
2016-09-21,-0.025016177454949592,1262853143000209.5
2016-09-22,-0.03812279979137712,1214709645463701.2
2016-09-23,-0.05043572179857792,1153444887719044.8
2016-09-26,-0.024555383451642807,1125121606210766.6
2016-09-27,-0.03395529586042858,1086917769192919.5
2016-09-28,-0.03381833245399029,1050160022724203.9
2016-09-29,-0.018052304003670482,1031202214741485.0
2016-09-30,-0.010595257489022323,1020276361753048.9
2016-10-03,-0.020774369643206492,999080763475765.2
2016-10-04,-0.02384492359839703,975257759002057.4
2016-10-05,-0.010414298489158366,965101133595942.4
2016-10-06,-0.020317798363303743,945492403363344.1
2016-10-07,0.004296805874652895,949555000676555.4
2016-10-10,-0.013905122014236328,936351322532919.6
2016-10-11,0.03367680730869795,967884645595105.2
2016-10-12,0.010349334520476847,977901607569602.1
2016-10-13,-0.0004201040880278204,977490787106573.1
2016-10-14,-0.0052194391526498305,972388833420994.5
2016-10-17,0.006816571360653067,979017191294311.0
2016-10-18,0.0010952939026087315,980089502854484.9
2016-10-19,-0.021522039358921424,958995977998785.0
2016-10-20,0.006522173652423807,965250716299269.1
2016-10-21,-0.08899046564350598,879352605593069.5
2016-10-24,-0.0841897463836,805320132746431.1
2016-10-25,-0.08657226153958551,735601747591213.4
2016-10-26,-0.030416805598754038,713227092236627.8
2016-10-27,-0.011251053130215061,705202536327964.6
2016-10-28,-0.03432879967124642,680993779730707.0
2016-10-31,0.03852676314355481,707230265784626.1
2016-11-01,-0.01703775889252891,695180647034688.5
2016-11-02,0.03756452236508058,721294775997994.2
2016-11-03,0.035445707712808354,746861579802794.8
2016-11-04,0.033902020614759706,772181696477641.1
2016-11-07,0.02535207218497132,791758102586656.0
2016-11-08,0.02963733401122003,815223701929106.5
2016-11-10,0.0770646471954033,878048628903603.8
2016-11-11,0.04791019573417001,920116110578495.1
2016-11-14,0.01505074368091734,933964542315494.6
2016-11-15,0.04375152786178313,974826918010528.5
2016-11-16,0.014971208595116463,989421255144198.5
2016-11-17,0.023319809120006973,1012494369953438.9
2016-11-18,0.01984287945595911,1032585173686262.2
2016-11-21,-0.0022786928355211524,1030232229248918.0
2016-11-22,0.035868119862176674,1067184722333495.6
2016-11-23,0.029723525151702138,1098905214269287.5
2016-11-24,0.030581442596690222,1132511320998667.2
2016-11-25,0.0029182116150032905,1135816228689728.2
2016-11-28,-0.0200905712997588,1112997031763814.1
2016-11-29,0.014397467957056223,1129021370864932.2
2016-11-30,-0.010444380989363861,1117229441522485.0
2016-12-01,0.050172087553888634,1173283174880333.2
2016-12-02,0.03862990348974629,1218606990692103.8
2016-12-05,0.0073632017614184584,1227579839832444.8
2016-12-06,0.012541889337383337,1242976010336426.2
2016-12-07,0.007466391094273398,1252256555350397.5
2016-12-08,0.006496382995531001,1260391693542618.0
2016-12-09,0.013314561394796073,1277173256127782.2
2016-12-12,0.01945999303467181,1302027038796098.0
2016-12-13,0.03502748196781752,1347633767419139.2
2016-12-14,0.04677773283460478,1410673019750363.8
2016-12-15,0.03151104747002268,1455124804240397.8
2016-12-16,0.05630469048495023,1537055155960127.2
2016-12-19,0.05402308120358299,1620091611464947.0
2016-12-20,0.05186802956445054,1704122571065529.0
2016-12-21,0.05980323859517121,1806034619778377.5
2016-12-22,0.07422741148868511,1940091894663478.2
2016-12-23,0.03642777253963405,2010765120908267.0
2016-12-26,0.15494639881042854,2322325935246619.0
2016-12-27,0.04046706719047645,2416303654906430.0
2016-12-28,0.06649315047085591,2576971297415402.5
2016-12-29,0.07569065584020879,2772023944998168.0
2016-12-30,0.07949654201515881,2992390263008741.0
2017-01-02,0.1479053937781732,3434980923197020.0
2017-01-03,0.05909585695844739,3637974064489267.0
2017-01-06,0.510174407157413,5493975326094123.0
2017-01-09,0.5145806750087287,8321068857876937.0
2017-01-10,0.508757756174477,1.2554477178983726e+16
2017-01-11,0.05123707604426775,1.319773188089934e+16
2017-01-12,0.05951453812269168,1.3983188798058186e+16
2017-01-13,0.049447632572524894,1.4674624379936812e+16
2017-01-16,0.13862610249552926,1.6708910363313326e+16
2017-01-17,0.05205079854910295,1.7578622490609168e+16
2017-01-18,0.025568556276935668,1.8028082489031316e+16
2017-01-19,0.043261218545605974,1.880799930554751e+16
2017-01-20,0.045001453149543146,1.9654386605132748e+16
2017-01-23,0.061735898123592814,2.0867767814268932e+16
2017-01-24,0.08756332532721128,2.269501895624247e+16
2017-01-25,0.08369198136578895,2.4594410059824544e+16
2017-01-26,0.06980359869708327,2.6311188389832044e+16
2017-01-27,0.03627331248003049,2.7265582348017372e+16
2017-01-30,0.045453302588324175,2.8504893112728676e+16
2017-01-31,0.0257172402393093,2.923796029690455e+16
2017-02-01,5.723610675788838,1.9658466199055763e+17
2017-02-02,5.721598107574783,1.3213630920139604e+18
2017-02-03,0.5216523756047535,2.0106552879994854e+18
2017-02-06,-0.016463545999166062,1.9775527721770394e+18
2017-02-07,-0.024999170863280924,1.9281155925342305e+18
2017-02-08,-0.039588600686276794,1.8517841942644088e+18
2017-02-09,-0.015270773578856795,1.8235060171168914e+18
2017-02-10,-0.026618276405965813,1.7749674299253322e+18
2017-02-13,-0.020260637834335415,1.739005457659874e+18
2017-02-14,0.0048116341655013856,1.7473729157339436e+18
2017-02-15,-0.031103711215727782,1.6930231331767708e+18
2017-02-16,-3.271598226103423e-05,1.692967744261978e+18
2017-02-17,-0.039391837593568735,1.62627863382886e+18
2017-02-20,0.0510545312807395,1.7093075272108739e+18
2017-02-21,-0.006918370682886364,1.6974819041265812e+18
2017-02-22,-0.015722057589381683,1.6707939958729697e+18
2017-02-23,0.006512504245996892,1.6816750488652785e+18
2017-02-24,0.0015373896009989998,1.6842604385976632e+18
2017-02-27,0.006301999836729957,1.6948746476067164e+18
2017-02-28,-0.0002939840437416229,1.694376381504178e+18
2017-03-01,0.004825559686787163,1.702552695865009e+18
2017-03-02,0.03996725114060155,1.770599047040754e+18
2017-03-03,0.04283926111063387,1.8464502019391724e+18
2017-03-06,0.033454310835173647,1.9082219209365146e+18
2017-03-07,0.009312892188706911,1.9259929859583235e+18
2017-03-08,0.019648097336431497,1.9638350836157169e+18
2017-03-09,0.018096185053130414,1.9993730067026568e+18
2017-03-10,0.01694923901806768,2.0332608576795328e+18
2017-03-13,0.000968650872539163,2.0352303775834235e+18
2017-03-14,0.01586545691228105,2.067520237445539e+18
2017-03-15,0.0017383395553876085,2.071114289655855e+18
2017-03-16,0.02064402175391959,2.1138704181063644e+18
2017-03-17,0.027499419935098957,2.1720006284222543e+18
2017-03-20,-0.001747898177796111,2.1682041924816632e+18
2017-03-21,0.022547065513104227,2.2170908344553344e+18
2017-03-22,-0.003762076492399961,2.2087499691455145e+18
2017-03-23,0.05907225088906494,2.3392258014740925e+18
2017-03-24,0.062422880662864194,2.4852470145230024e+18
2017-03-27,0.07379635132091765,2.6686491763260037e+18
2017-03-30,0.021874775241230493,2.72702527725583e+18
2017-03-31,0.03462473010558259,2.821447791471915e+18
2017-04-03,-0.006998050820592676,2.8017031564395453e+18
2017-04-04,-0.0070069071221534355,2.782071882638529e+18
2017-04-05,0.014137096678406208,2.8214023018096655e+18
2017-04-06,-0.0036874004420096073,2.8109986617148856e+18
2017-04-07,-0.0004069090683241558,2.809854840868387e+18
2017-04-10,0.011509515927451346,2.842194909913188e+18
2017-04-11,0.02820847319103305,2.922368888833165e+18
2017-04-12,0.041425877227599606,3.0434305836357243e+18
2017-04-13,0.06118002342542044,3.229627738036199e+18
2017-04-17,0.07427633610244268,3.4695126533923476e+18
2017-04-18,0.03649801215907078,3.5961429684019113e+18
2017-04-19,0.037303589318280754,3.730292008824999e+18
2017-04-20,0.043972069299707546,3.8943206675451976e+18
2017-04-21,0.025468463954421913,3.993503033093532e+18
2017-04-24,0.006515390424489312,4.0195222645155185e+18
2017-04-25,-0.008167347231043079,3.986693430478312e+18
2017-04-26,0.014920644386977731,4.0461774654343793e+18
2017-04-27,0.01963202300560959,4.125612114520566e+18
2017-04-28,0.035928163323517656,4.2738377803805435e+18
2017-05-01,0.009982336023378308,4.316500665213712e+18
2017-05-02,0.5818080923244079,6.827875682758739e+18
2017-05-03,0.5229177330974267,1.0398292956657983e+19
2017-05-04,0.5721058883301466,1.6347217585743907e+19
2017-05-05,0.5248121949775982,2.4926436728694563e+19
2017-05-08,0.5616628107361815,3.892668924337074e+19
2017-05-09,0.6103556237724936,6.268581293790631e+19
2017-05-10,0.54969753292915,9.714404965953159e+19
2017-05-11,0.5635206091530783,1.5188672369926773e+20
2017-05-12,0.5103583418591318,2.294033801568421e+20
2017-05-15,0.47493401529669454,3.383548486173652e+20
2017-05-16,0.5316861913299764,5.182534493967628e+20
2017-05-17,0.48683375496899495,7.705567221922228e+20
2017-05-18,0.4838826367300605,1.1434157406766684e+21
2017-05-19,0.555190310111977,1.7782290803298638e+21
2017-05-22,0.5443897011036728,2.7462786778644973e+21
2017-05-23,0.5571911004236272,4.2764807164537607e+21
2017-05-24,0.5090654089780349,6.453489121361975e+21
2017-05-25,-0.0037504518303884166,6.429285621274371e+21
2017-05-26,0.010620589809228862,6.497568426624299e+21
2017-05-29,-0.03183199974098855,6.290737830150939e+21
2017-05-30,68.12112837222136,4.348228971138523e+23
2017-05-31,113.55680142469598,4.981192027958259e+25
2017-06-01,0.027062451402909027,5.115995295143437e+25
2017-06-02,0.01658146329242547,5.20082598333408e+25
2017-06-05,0.006018743792560713,5.23212842243746e+25
2017-06-06,0.005863097712704087,5.262804902623627e+25
2017-06-07,0.015346408150482988,5.343570054675653e+25
2017-06-08,0.015534224999806865,5.426578274207215e+25
2017-06-09,0.03134058547965815,5.596650414472063e+25
2017-06-12,0.038581167135842205,5.81257571951369e+25
2017-06-13,0.028739847367442697,5.979628258504217e+25
2017-06-14,0.04179895771280273,6.2295704872197156e+25
2017-06-15,0.048364636440200885,6.530861399012702e+25
2017-06-16,0.10102164459716216,7.190619758177088e+25
2017-06-19,0.07419679026841398,7.724140664274467e+25
2017-06-20,0.05956568019286156,8.184234356847316e+25
2017-06-21,0.07036116961119411,8.760086658567212e+25
2017-06-22,0.06166260736038431,9.300256442637382e+25
2017-06-23,0.05663117893552409,9.82694092938664e+25
2017-06-26,0.03290780379545025,1.0150323973400375e+26
2017-06-27,0.05877307300114665,1.0746889705274323e+26
2017-06-28,0.029410649217461587,1.1062962708574894e+26
2017-06-29,0.020852086845277864,1.1293648567740169e+26
2017-06-30,0.05671588697804526,1.1934177863477884e+26
2017-07-03,0.05969758347142358,1.264661944264567e+26
2017-07-04,0.2758431107616633,1.6135102290323984e+26
2017-07-05,0.03256303314233829,1.6660510160958822e+26
2017-07-06,0.06917547977747546,1.7813008944680654e+26
2017-07-07,0.013701366901843978,1.805707151585755e+26
